object_type,object_id,st_astext
way,109741126,POINT (10.537803 36.378395)
way,144731509,POINT (-6.148706 36.424954)
way,54069713,POINT (-6.130358 36.415502)
way,96955530,POINT (-5.124542 36.433248)
way,31062875,POINT (-5.124447 36.433417)
way,31061890,POINT (-5.135272 36.436556)
way,322583609,POINT (-4.995457 36.481295)
way,322583610,POINT (-4.995498 36.481471)
way,139240508,POINT (-4.993939 36.485255)
way,217900386,POINT (-4.988416 36.490359)
way,97674792,POINT (-4.963975 36.487619)
way,214644522,POINT (-4.964021 36.487715)
way,140906471,POINT (-4.773457 36.492748)
way,240829355,POINT (-4.711012 36.491124)
way,26952869,POINT (-4.770908 36.510795)
way,172443776,POINT (-4.770833 36.510962)
way,255187312,POINT (-6.226344 36.520558)
way,255098652,POINT (-6.226178 36.520771)
way,41174358,POINT (-6.231513 36.523523)
way,270244303,POINT (-6.283285 36.530846)
way,74440578,POINT (-4.637438 36.539498)
way,74442768,POINT (-4.635118 36.540901)
way,74442768,POINT (-4.635010 36.540900)
way,338776194,POINT (-4.633876 36.544573)
way,338776194,POINT (-4.633766 36.544534)
way,45249078,POINT (-6.110929 36.557063)
way,23387733,POINT (-4.602355 36.584847)
way,301872953,POINT (-6.231197 36.585306)
way,301872971,POINT (-6.225947 36.589994)
way,301876257,POINT (-6.225174 36.591070)
way,301872948,POINT (-6.225201 36.591032)
way,301872948,POINT (-6.223587 36.593259)
way,301872948,POINT (-6.225201 36.591032)
way,301872948,POINT (-6.223587 36.593259)
way,301876256,POINT (-6.223581 36.593267)
way,301876256,POINT (-6.223578 36.593261)
way,103399582,POINT (10.180073 36.786187)
way,103399591,POINT (10.166544 36.796903)
way,28697570,POINT (10.186746 36.797076)
way,93808360,POINT (10.189593 36.796195)
way,32807836,POINT (10.178102 36.820719)
way,102634562,POINT (10.176901 36.834327)
way,104536658,POINT (10.180851 36.834452)
way,104536698,POINT (10.180990 36.834539)
way,207888934,POINT (10.179719 36.829618)
way,32559839,POINT (10.187234 36.830601)
way,39182232,POINT (10.181384 36.845267)
way,172171947,POINT (10.181190 36.845678)
way,172171953,POINT (10.180945 36.846196)
way,32618938,POINT (10.182992 36.848736)
way,150279737,POINT (10.182965 36.848790)
way,142540522,POINT (10.272442 36.852578)
way,142540522,POINT (10.272548 36.852625)
way,287413702,POINT (10.272342 36.852769)
way,287413702,POINT (10.272450 36.852818)
way,117617553,POINT (10.272253 36.852946)
way,117617553,POINT (10.272366 36.852995)
way,88457367,POINT (10.326980 36.880924)a
way,142269122,POINT (123.585689 -10.179641)
way,28206877,POINT (123.632743 -10.153275)
way,360861593,POINT (115.164657 -8.817377)
way,371729240,POINT (115.164664 -8.817335)
way,372311089,POINT (115.178721 -8.819104)
way,362064739,POINT (115.179596 -8.817320)
way,372311091,POINT (115.179655 -8.819463)
way,370205978,POINT (115.153563 -8.808319)
way,81140112,POINT (115.158869 -8.806416)
way,367981271,POINT (115.160697 -8.809330)
way,367462941,POINT (115.161079 -8.807238)
way,371729238,POINT (115.161159 -8.808695)
way,81104341,POINT (115.164378 -8.806940)
way,80677027,POINT (115.188332 -8.805339)
way,361761967,POINT (115.210846 -8.804833)
way,304207655,POINT (115.209678 -8.788943)
way,217962367,POINT (115.163918 -8.741964)
way,326478892,POINT (115.170464 -8.741913)
way,326478889,POINT (115.171563 -8.742319)
way,199080577,POINT (115.173673 -8.735796)
way,151343315,POINT (122.218540 -8.621420)
way,236806084,POINT (122.218054 -8.621135)
way,236806147,POINT (122.217705 -8.620932)
way,151468208,POINT (122.216740 -8.620367)
way,236806139,POINT (122.216050 -8.619963)
way,263192012,POINT (116.085320 -8.606914)
way,263189433,POINT (116.141168 -8.603596)
way,263187569,POINT (116.143726 -8.601114)
way,263187754,POINT (116.146610 -8.601073)
way,263187754,POINT (116.146033 -8.601292)
way,263187754,POINT (116.146318 -8.601184)
way,263187758,POINT (116.146610 -8.601075)
way,263187758,POINT (116.146035 -8.601297)
way,263187758,POINT (116.146320 -8.601187)
way,366651388,POINT (116.104894 -8.594858)
way,366651380,POINT (116.104900 -8.594542)
way,366651390,POINT (116.105436 -8.592914)
way,263192018,POINT (116.119102 -8.576348)
way,316318819,POINT (116.084272 -8.564363)
way,263187325,POINT (116.119393 -8.563960)
way,262317565,POINT (116.084105 -8.537538)
way,262318146,POINT (116.085142 -8.540398)
way,262317929,POINT (116.085711 -8.535799)
way,346676379,POINT (115.275749 -8.523384)
way,204091479,POINT (117.433526 -8.503177)
way,204091479,POINT (117.433918 -8.503199)
way,204091479,POINT (117.434251 -8.503217)
way,182598062,POINT (117.432389 -8.503116)
way,200243222,POINT (117.432777 -8.503139)
way,372672173,POINT (117.403222 -8.472159)
way,169407365,POINT (116.156363 -8.362675)
way,300019257,POINT (114.353359 -8.242528)
way,96982012,POINT (111.114505 -8.197334)
way,217711427,POINT (113.662465 -8.176977)
way,365644156,POINT (113.696995 -8.173329)
way,161540506,POINT (113.712402 -8.157442)
way,302737497,POINT (113.229818 -8.114909)
way,302737497,POINT (113.230138 -8.113689)
way,302737497,POINT (113.229668 -8.115501)
way,302737497,POINT (113.229499 -8.116147)
way,302737497,POINT (113.229818 -8.114909)
way,302737497,POINT (113.230138 -8.113689)
way,302737497,POINT (113.229668 -8.115501)
way,302737497,POINT (113.229499 -8.116147)
way,194587468,POINT (113.231739 -8.107472)
way,150550061,POINT (112.178641 -8.102541)
way,43392663,POINT (112.162081 -8.091823)
way,304942091,POINT (112.180576 -8.086845)
way,355905513,POINT (112.225933 -8.075003)
way,355905511,POINT (112.225631 -8.074814)
way,303782987,POINT (111.867722 -8.050087)
way,149549298,POINT (112.639282 -8.032438)
way,149549285,POINT (112.640433 -8.029620)
way,201282468,POINT (110.327243 -8.022658)
way,149397993,POINT (112.617363 -8.023962)
way,169171771,POINT (112.626488 -8.017326)
way,169171758,POINT (112.599632 -7.995315)
way,149727400,POINT (112.619578 -8.002259)
way,194733944,POINT (112.661482 -7.982341)
way,325120540,POINT (112.666708 -7.975432)
way,325120540,POINT (112.666883 -7.975528)
way,169233861,POINT (112.603672 -7.964841)
way,244245256,POINT (112.634952 -7.964495)
way,244245262,POINT (112.634932 -7.964537)
way,197101145,POINT (112.629288 -7.949387)
way,169171329,POINT (112.659735 -7.948024)
way,352918494,POINT (110.369705 -7.933127)
way,352918489,POINT (110.368684 -7.930741)
way,96322537,POINT (112.653355 -7.931329)
way,96322537,POINT (112.653406 -7.931257)
way,359090288,POINT (110.337808 -7.896648)
way,68322389,POINT (110.320874 -7.886091)
way,358041945,POINT (110.331064 -7.889880)
way,358041956,POINT (110.330584 -7.888735)
way,358041948,POINT (110.334044 -7.882000)
way,358041949,POINT (110.333421 -7.884738)
way,358311577,POINT (110.344284 -7.882588)
way,231284897,POINT (110.139026 -7.865559)
way,361858990,POINT (111.478018 -7.866306)
way,361858990,POINT (111.478118 -7.866296)
way,231052617,POINT (110.161364 -7.859598)
way,301883101,POINT (111.475026 -7.864414)
way,301883088,POINT (111.493105 -7.863719)
way,301433148,POINT (110.168145 -7.848071)
way,345472458,POINT (110.371378 -7.847789)
way,315122802,POINT (112.476841 -7.847844)
way,352909450,POINT (112.485277 -7.852652)
way,352909449,POINT (112.487896 -7.852510)
way,250491221,POINT (112.696902 -7.847144)
way,188167267,POINT (110.430416 -7.842644)
way,352524893,POINT (110.327982 -7.834780)
way,359259127,POINT (110.362677 -7.829883)
way,152763520,POINT (110.358038 -7.828976)
way,255498657,POINT (110.922245 -7.826756)
way,255498658,POINT (110.922288 -7.826435)
way,241516370,POINT (112.697411 -7.834056)
way,352751821,POINT (110.349448 -7.819725)
way,255622657,POINT (110.919515 -7.820464)
way,225370819,POINT (110.923390 -7.820752)
way,305947636,POINT (110.917752 -7.819905)
way,225369192,POINT (110.924205 -7.815827)
way,225369192,POINT (110.924108 -7.816463)
way,225369192,POINT (110.924381 -7.814657)
way,225369192,POINT (110.923956 -7.817418)
way,255498644,POINT (110.926693 -7.822365)
way,255498644,POINT (110.927466 -7.822563)
way,255498650,POINT (110.925171 -7.821099)
way,255498650,POINT (110.927053 -7.821596)
way,255498650,POINT (110.927703 -7.821694)
way,300745578,POINT (110.926807 -7.817611)
way,286556579,POINT (112.706091 -7.822032)
way,356187478,POINT (110.324577 -7.811199)
way,365042766,POINT (110.324453 -7.810933)
way,365042766,POINT (110.324545 -7.810939)
way,365042767,POINT (110.324459 -7.810837)
way,365042767,POINT (110.324550 -7.810843)
way,249855401,POINT (110.343965 -7.813774)
way,249857347,POINT (110.353882 -7.814988)
way,225369192,POINT (110.924205 -7.815827)
way,225369192,POINT (110.924108 -7.816463)
way,225369192,POINT (110.924381 -7.814657)
way,225369192,POINT (110.923956 -7.817418)
way,255491651,POINT (110.927960 -7.814553)
way,255491652,POINT (110.927423 -7.814083)
way,255498700,POINT (110.926937 -7.809485)
way,300745582,POINT (110.926458 -7.809470)
way,255498704,POINT (110.939243 -7.809808)
way,255498704,POINT (110.938834 -7.810371)
way,255498704,POINT (110.939399 -7.809651)
way,255504633,POINT (110.939877 -7.812047)
way,255504636,POINT (110.935548 -7.812891)
way,255504637,POINT (110.936763 -7.814341)
way,255504643,POINT (110.939399 -7.809651)
way,255505237,POINT (110.942463 -7.811649)
way,354259091,POINT (110.399686 -7.802284)
way,244009805,POINT (110.410660 -7.795841)
way,244009804,POINT (110.410424 -7.795836)
way,244009807,POINT (110.410217 -7.795831)
way,255498660,POINT (110.914974 -7.799753)
way,255498660,POINT (110.914910 -7.801711)
way,255498670,POINT (110.912572 -7.799704)
way,255498673,POINT (110.913124 -7.799728)
way,255498675,POINT (110.913916 -7.799745)
way,255498675,POINT (110.913859 -7.801667)
way,255498678,POINT (110.910231 -7.799902)
way,255498680,POINT (110.911060 -7.799989)
way,255498671,POINT (110.916544 -7.797937)
way,255498669,POINT (110.918000 -7.799806)
way,357667662,POINT (110.378412 -7.788386)
way,244009812,POINT (110.410260 -7.794614)
way,362339931,POINT (110.401625 -7.778003)
way,356733259,POINT (110.411566 -7.775883)
way,354248019,POINT (112.207431 -7.781576)
way,326325158,POINT (110.346787 -7.774420)
way,287308037,POINT (110.359839 -7.770024)
way,241573636,POINT (110.376903 -7.773185)
way,189367262,POINT (110.387564 -7.768044)
way,270035454,POINT (110.406531 -7.769044)
way,262149011,POINT (112.208424 -7.771026)
way,364699444,POINT (110.475785 -7.762453)
way,358098868,POINT (110.489971 -7.755799)
way,358098868,POINT (110.489090 -7.756006)
way,358098868,POINT (110.489388 -7.756024)
way,301883121,POINT (111.527254 -7.757422)
way,308827822,POINT (112.171492 -7.764746)
way,361712342,POINT (110.368076 -7.748052)
way,287709886,POINT (110.379993 -7.754089)
way,242787777,POINT (110.375596 -7.754170)
way,188220191,POINT (110.389143 -7.747684)
way,224975442,POINT (110.405071 -7.746294)
way,365016875,POINT (110.462337 -7.749044)
way,308551121,POINT (110.525976 -7.746033)
way,333993074,POINT (110.525591 -7.746328)
way,333993079,POINT (110.526970 -7.745270)
way,264253706,POINT (110.874829 -7.746003)
way,264253706,POINT (110.875856 -7.746118)
way,245570607,POINT (110.412555 -7.744288)
way,165388979,POINT (110.408129 -7.742380)
way,165388979,POINT (110.408129 -7.742380)
way,366764127,POINT (110.458127 -7.739151)
way,298977614,POINT (110.593377 -7.738499)
way,93200014,POINT (109.015193 -7.730774)
way,211203528,POINT (109.023958 -7.728512)
way,215394087,POINT (110.325208 -7.726242)
way,165369651,POINT (110.391234 -7.734066)
way,25321244,POINT (110.396120 -7.732985)
way,365293264,POINT (110.436004 -7.733280)
way,365946351,POINT (109.013897 -7.719435)
way,365946351,POINT (109.014663 -7.717854)
way,365946351,POINT (109.015263 -7.716543)
way,365946351,POINT (109.015735 -7.715505)
way,365946351,POINT (109.016310 -7.714254)
way,365946351,POINT (109.013897 -7.719435)
way,365946351,POINT (109.014663 -7.717854)
way,365946351,POINT (109.015263 -7.716543)
way,365946351,POINT (109.015735 -7.715505)
way,365946351,POINT (109.016310 -7.714254)
way,93126804,POINT (109.024424 -7.721404)
way,215179316,POINT (109.025757 -7.721777)
way,165420067,POINT (110.364903 -7.720130)
way,165369766,POINT (110.386182 -7.721879)
way,165369766,POINT (110.386183 -7.721877)
way,143865172,POINT (112.720118 -7.721620)
way,365946351,POINT (109.013897 -7.719435)
way,365946351,POINT (109.014663 -7.717854)
way,365946351,POINT (109.015263 -7.716543)
way,365946351,POINT (109.015735 -7.715505)
way,365946351,POINT (109.016310 -7.714254)
way,365946351,POINT (109.013897 -7.719435)
way,365946351,POINT (109.014663 -7.717854)
way,365946351,POINT (109.015263 -7.716543)
way,365946351,POINT (109.015735 -7.715505)
way,365946351,POINT (109.016310 -7.714254)
way,365946351,POINT (109.017467 -7.711743)
way,268231088,POINT (110.286322 -7.706885)
way,364445761,POINT (110.423714 -7.714033)
way,365946367,POINT (109.022744 -7.704535)
way,365946367,POINT (109.024570 -7.702379)
way,365946367,POINT (109.027183 -7.699285)
way,165420070,POINT (110.405465 -7.700770)
way,363664137,POINT (110.444317 -7.703079)
way,168533673,POINT (110.603025 -7.702468)
way,93688812,POINT (109.032049 -7.694176)
way,365946365,POINT (109.035654 -7.691141)
way,365946365,POINT (109.033680 -7.692783)
way,365946365,POINT (109.036176 -7.690741)
way,93688830,POINT (109.034682 -7.691961)
way,365946365,POINT (109.035654 -7.691141)
way,365946365,POINT (109.033680 -7.692783)
way,365946365,POINT (109.036176 -7.690741)
way,365946365,POINT (109.038325 -7.689122)
way,93688819,POINT (109.040940 -7.687291)
way,284969598,POINT (110.267806 -7.691473)
way,165420070,POINT (110.400577 -7.687056)
way,143410520,POINT (110.643189 -7.685347)
way,202491849,POINT (110.336808 -7.675937)
way,366409719,POINT (110.336915 -7.675902)
way,152640626,POINT (110.338678 -7.680660)
way,202786605,POINT (110.338319 -7.679983)
way,203467922,POINT (110.338866 -7.681287)
way,366409718,POINT (110.339475 -7.682787)
way,300958536,POINT (112.904658 -7.675694)
way,366409719,POINT (110.335514 -7.672524)
way,363270589,POINT (110.392573 -7.668226)
way,363270589,POINT (110.392455 -7.670053)
way,363270589,POINT (110.391954 -7.673518)
way,313435426,POINT (112.901532 -7.665714)
way,208052456,POINT (111.534366 -7.655686)
way,313581046,POINT (112.906595 -7.661221)
way,295504803,POINT (112.905974 -7.663075)
way,368865681,POINT (110.394017 -7.645849)
way,263788396,POINT (111.532911 -7.649850)
way,262540002,POINT (112.689220 -7.654457)
way,262540003,POINT (112.689144 -7.654451)
way,313446647,POINT (112.899730 -7.651632)
way,208052449,POINT (111.521562 -7.629350)
way,55892025,POINT (110.434991 -7.597553)
way,304619533,POINT (111.902263 -7.604390)
way,228803247,POINT (112.784018 -7.595507)
way,229077619,POINT (112.785143 -7.602770)
way,229370437,POINT (112.793325 -7.602157)
way,319583230,POINT (112.163677 -7.577396)
way,367196139,POINT (110.254199 -7.572920)
way,367196136,POINT (110.255851 -7.570977)
way,196084026,POINT (110.255540 -7.559650)
way,196084026,POINT (110.258229 -7.566165)
way,327534486,POINT (110.776420 -7.566651)
way,250491223,POINT (112.690914 -7.574764)
way,196084026,POINT (110.255540 -7.559650)
way,196084026,POINT (110.258229 -7.566165)
way,225521055,POINT (110.782303 -7.558001)
way,358510663,POINT (110.786449 -7.559330)
way,103564431,POINT (110.807808 -7.558533)
way,329310306,POINT (110.845951 -7.558447)
way,225926097,POINT (112.217613 -7.562683)
way,233528525,POINT (112.231048 -7.560104)
way,225521480,POINT (110.790100 -7.546295)
way,225521480,POINT (110.790179 -7.546021)
way,225521541,POINT (110.792104 -7.549153)
way,225360163,POINT (110.812501 -7.550305)
way,255216109,POINT (112.240622 -7.547338)
way,141009445,POINT (110.599333 -7.536933)
way,141009435,POINT (110.599321 -7.536335)
way,141009443,POINT (110.599303 -7.535342)
way,298953800,POINT (110.647255 -7.536733)
way,276975340,POINT (110.796630 -7.538168)
way,325385433,POINT (110.818100 -7.541309)
way,158404584,POINT (110.848384 -7.540137)
way,250770643,POINT (112.232691 -7.537348)
way,140879695,POINT (110.599353 -7.534966)
way,147396562,POINT (112.557960 -7.521764)
way,240342128,POINT (110.582391 -7.503268)
way,36011774,POINT (112.697215 -7.501936)
way,36038359,POINT (112.697302 -7.501878)
way,36005590,POINT (112.688163 -7.485679)
way,36011786,POINT (112.688066 -7.485670)
way,36038355,POINT (112.688733 -7.475830)
way,36038355,POINT (112.688821 -7.475859)
way,307258010,POINT (112.708246 -7.465114)
way,219202886,POINT (109.298859 -7.460266)
way,36005527,POINT (112.693093 -7.462707)
way,121497997,POINT (112.693024 -7.462673)
way,283554471,POINT (112.694700 -7.457390)
way,283554471,POINT (112.694757 -7.457418)
way,307259242,POINT (112.709492 -7.464561)
way,307259605,POINT (112.709688 -7.462645)
way,307259250,POINT (112.709324 -7.462211)
way,307257801,POINT (112.710251 -7.461983)
way,307388413,POINT (112.706320 -7.459466)
way,307388413,POINT (112.706272 -7.459456)
way,304985018,POINT (112.701287 -7.449802)
way,304985017,POINT (112.701561 -7.448940)
way,324653240,POINT (112.701585 -7.448865)
way,302954012,POINT (112.701755 -7.448324)
way,302954012,POINT (112.701856 -7.448356)
way,283554802,POINT (112.697213 -7.446696)
way,283554802,POINT (112.697304 -7.446724)
way,189175799,POINT (109.218291 -7.437589)
way,160392093,POINT (112.705084 -7.443225)
way,160391808,POINT (112.714046 -7.442362)
way,147425674,POINT (111.012527 -7.432237)
way,160394198,POINT (112.707423 -7.424022)
way,194439073,POINT (109.236621 -7.403362)
way,360132950,POINT (112.674207 -7.400503)
way,320071181,POINT (112.735476 -7.397355)
way,320071181,POINT (112.735621 -7.397347)
way,148297585,POINT (110.831307 -7.386106)
way,160009802,POINT (112.729692 -7.386855)
way,286754641,POINT (109.332271 -7.383434)
way,286754644,POINT (109.332504 -7.383451)
way,286754644,POINT (109.332768 -7.383471)
way,287710495,POINT (109.368342 -7.384012)
way,321044569,POINT (112.757011 -7.377731)
way,321044569,POINT (112.757082 -7.377758)
way,329242356,POINT (110.566620 -7.365507)
way,160274329,POINT (112.664984 -7.365140)
way,321044571,POINT (112.761542 -7.369767)
way,227138043,POINT (107.807421 -7.356357)
way,160274432,POINT (112.666809 -7.364421)
way,160271675,POINT (112.679364 -7.359521)
way,160268475,POINT (112.686940 -7.358422)
way,160268541,POINT (112.689813 -7.357648)
way,160268410,POINT (112.702104 -7.363040)
way,159999016,POINT (112.760904 -7.355766)
way,159931385,POINT (112.780979 -7.356699)
way,227749661,POINT (107.799545 -7.353832)
