way_id,geom
355378494,"MULTIPOINT ((-51.467935 -25.409413), (-51.468754 -25.410142), (-51.463426 -25.405394), (-51.461728 -25.403880), (-51.462582 -25.404642))"
140411248,"MULTIPOINT ((-51.466227 -25.401867), (-51.465316 -25.402626), (-51.464490 -25.403313))"
187049941,"MULTIPOINT ((-51.464259 -25.404633), (-51.462587 -25.406160))"
187050202,"POINT (-51.463401 -25.402345)"
91250905,"POINT (-51.462556 -25.403120)"
355358372,"MULTIPOINT ((-51.460891 -25.404646), (-51.461749 -25.405411))"
140411260,"MULTIPOINT ((-51.457686 -25.403385), (-51.459432 -25.401823), (-51.458587 -25.402579))"
355211327,"POINT (-51.459205 -25.403134)"
140411243,"POINT (-51.459923 -25.403780)"
140411245,"MULTIPOINT ((-51.457136 -25.402892), (-51.458867 -25.401317), (-51.459680 -25.400576), (-51.458031 -25.402079))"
90606589,"MULTIPOINT ((-51.459814 -25.399154), (-51.456808 -25.401777), (-51.458935 -25.399915), (-51.457255 -25.401382))"
187048728,"MULTIPOINT ((-51.468330 -25.399002), (-51.467467 -25.399789), (-51.466590 -25.400589), (-51.464841 -25.402174), (-51.464031 -25.402905))"
295494858,"POINT (-51.459066 -25.398489)"
187050202,"POINT (-51.458609 -25.398081)"
140411243,"MULTIPOINT ((-51.466732 -25.397494), (-51.465873 -25.398288), (-51.465006 -25.399088), (-51.463285 -25.400678), (-51.462422 -25.401475), (-51.464125 -25.399902), (-51.460759 -25.403012), (-51.461578 -25.402255))"
140411245,"MULTIPOINT ((-51.463180 -25.397387), (-51.461474 -25.398942), (-51.460534 -25.399797))"
140411251,"POINT (-51.459615 -25.397156)"
355211327,"MULTIPOINT ((-51.466118 -25.396914), (-51.465247 -25.397698), (-51.462632 -25.400053), (-51.461732 -25.400862), (-51.460047 -25.402375), (-51.460874 -25.401632))"
295494858,"MULTIPOINT ((-51.460085 -25.397610), (-51.461000 -25.396821))"
90606589,"MULTIPOINT ((-51.462529 -25.396785), (-51.460804 -25.398300))"
91250894,"MULTIPOINT ((-51.468056 -25.400345), (-51.464063 -25.396581), (-51.470147 -25.402316), (-51.469392 -25.401604))"
186834391,"POINT (-51.460507 -25.396337)"
140411242,"MULTIPOINT ((-51.468957 -25.399595), (-51.464928 -25.395791), (-51.464291 -25.395189), (-51.470253 -25.400817))"
140411260,"MULTIPOINT ((-51.468219 -25.394024), (-51.466155 -25.395848), (-51.466861 -25.395224), (-51.467566 -25.394601), (-51.465553 -25.396381), (-51.464674 -25.397157), (-51.463783 -25.397944), (-51.462044 -25.399489), (-51.461117 -25.400316), (-51.460256 -25.401085))"
272663194,"POINT (-57.538893 -25.385183)"
344877234,"POINT (-57.145516 -25.391715)"
353173106,"POINT (-57.139724 -25.389146)"
164570723,"POINT (-57.144752 -25.392852)"
164571715,"POINT (-57.142949 -25.391556)"
164571717,"MULTIPOINT ((-57.141410 -25.388691), (-57.140633 -25.389828))"
344877233,"POINT (-57.143726 -25.390363)"
355358369,"MULTIPOINT ((-51.468777 -25.394522), (-51.469373 -25.395054))"
355776664,"MULTIPOINT ((-51.467424 -25.395740), (-51.468030 -25.396295), (-51.466206 -25.394623), (-51.465574 -25.394044))"
140411260,"MULTIPOINT ((-51.468219 -25.394024), (-51.466155 -25.395848), (-51.466861 -25.395224), (-51.467566 -25.394601), (-51.465553 -25.396381), (-51.464674 -25.397157), (-51.463783 -25.397944), (-51.462044 -25.399489), (-51.461117 -25.400316), (-51.460256 -25.401085))"
140411244,"MULTIPOINT ((-51.468131 -25.395103), (-51.468737 -25.395642), (-51.466889 -25.393999))"
355379897,"MULTIPOINT ((-51.469635 -25.393749), (-51.470208 -25.394284))"
140411244,"POINT (-51.466265 -25.393438)"
140411260,"POINT (-51.469099 -25.393244)"
187047612,"MULTIPOINT ((-51.466233 -25.392243), (-51.464881 -25.393406), (-51.465567 -25.392816))"
187047645,"MULTIPOINT ((-51.465564 -25.391643), (-51.463593 -25.393479), (-51.464272 -25.392847), (-51.464922 -25.392241))"
355358369,"MULTIPOINT ((-51.467533 -25.393409), (-51.466921 -25.392860))"
355379897,"MULTIPOINT ((-51.467170 -25.391437), (-51.467834 -25.392057))"
140411260,"MULTIPOINT ((-51.468219 -25.394024), (-51.466155 -25.395848), (-51.466861 -25.395224), (-51.467566 -25.394601), (-51.465553 -25.396381), (-51.464674 -25.397157), (-51.463783 -25.397944), (-51.462044 -25.399489), (-51.461117 -25.400316), (-51.460256 -25.401085))"
187047612,"MULTIPOINT ((-51.464171 -25.394015), (-51.463582 -25.394520))"
187047645,"POINT (-51.463033 -25.394002)"
187051978,"MULTIPOINT ((-51.458976 -25.393344), (-51.459862 -25.392601))"
187303006,"MULTIPOINT ((-51.458379 -25.392763), (-51.459242 -25.392009))"
186834391,"POINT (-51.455926 -25.391836)"
140411242,"MULTIPOINT ((-51.459371 -25.390544), (-51.459457 -25.390626), (-51.458350 -25.389578))"
295500814,"MULTIPOINT ((-51.455799 -25.388725), (-51.454231 -25.390167))"
140411258,"MULTIPOINT ((-51.454992 -25.389467), (-51.454142 -25.388639), (-51.454569 -25.389055), (-51.455929 -25.390379), (-51.457683 -25.392086), (-51.457766 -25.392167), (-51.456692 -25.391122), (-51.453706 -25.388216))"
140411246,"MULTIPOINT ((-51.454125 -25.384846), (-51.455312 -25.385912), (-51.457107 -25.387522), (-51.456216 -25.386723), (-51.458074 -25.388390), (-51.458864 -25.389100))"
295494819,"MULTIPOINT ((-51.456584 -25.384746), (-51.458374 -25.386356), (-51.457478 -25.385550))"
187046383,"MULTIPOINT ((-51.456743 -25.389624), (-51.458521 -25.391321), (-51.458606 -25.391402), (-51.457512 -25.390358), (-51.451186 -25.384328))"
295500844,"POINT (-51.455364 -25.388311)"
355358369,"POINT (-51.459024 -25.385758)"
355776646,"POINT (-51.455166 -25.391088)"
355776664,"MULTIPOINT ((-51.454857 -25.384216), (-51.456010 -25.385272), (-51.457786 -25.386898), (-51.456900 -25.386087), (-51.458741 -25.387772), (-51.459522 -25.388487))"
30657236,"POINT (-51.461926 -25.388397)"
89935533,"POINT (-51.461814 -25.388298)"
97778023,"POINT (-51.460124 -25.387926)"
140411242,"POINT (-51.461693 -25.392738)"
140411246,"POINT (-51.462270 -25.392243)"
187046383,"POINT (-51.460806 -25.393498)"
187047226,"MULTIPOINT ((-51.462899 -25.392831), (-51.463606 -25.392235), (-51.464279 -25.391667), (-51.462313 -25.393325))"
187047612,"MULTIPOINT ((-51.466233 -25.392243), (-51.464881 -25.393406), (-51.465567 -25.392816))"
187047645,"MULTIPOINT ((-51.465564 -25.391643), (-51.463593 -25.393479), (-51.464272 -25.392847), (-51.464922 -25.392241))"
187051978,"MULTIPOINT ((-51.463353 -25.389673), (-51.461332 -25.391367), (-51.462687 -25.390231), (-51.462027 -25.390784), (-51.460754 -25.391851))"
187303006,"MULTIPOINT ((-51.462646 -25.389041), (-51.460677 -25.390756), (-51.461992 -25.389610), (-51.461354 -25.390166), (-51.460115 -25.391246))"
295494872,"POINT (-51.459968 -25.386629)"
355776664,"POINT (-51.462966 -25.391647)"
232898660,"POINT (-49.237165 -25.388391)"
160681489,"POINT (-49.214479 -25.393260)"
164943322,"MULTIPOINT ((-49.192029 -25.385403), (-49.191278 -25.385941), (-49.190586 -25.386437))"
166655299,"POINT (-49.167512 -25.385397)"
166655342,"POINT (-49.169368 -25.387892)"
166655356,"POINT (-49.169351 -25.388390)"
166655371,"POINT (-49.167476 -25.386806)"
166655382,"MULTIPOINT ((-49.171447 -25.386141), (-49.169428 -25.386104), (-49.167495 -25.386068))"
166655387,"MULTIPOINT ((-49.171373 -25.388139), (-49.171355 -25.388632), (-49.171336 -25.389142))"
166655388,"MULTIPOINT ((-49.171390 -25.387671), (-49.169384 -25.387426))"
166655400,"POINT (-49.169334 -25.388893)"
47973308,"POINT (-57.541512 -25.384692)"
47973306,"POINT (-57.541417 -25.384710)"
272663186,"POINT (-57.541270 -25.383949)"
272663186,"POINT (-57.541172 -25.382964)"
272663203,"POINT (-57.538712 -25.384403)"
156517042,"POINT (-57.510989 -25.376221)"
281623088,"POINT (-57.506627 -25.379589)"
281623121,"POINT (-57.511555 -25.380973)"
279099356,"POINT (-57.498298 -25.375543)"
115750712,"POINT (-57.135181 -25.384091)"
140411246,"MULTIPOINT ((-51.454125 -25.384846), (-51.455312 -25.385912), (-51.457107 -25.387522), (-51.456216 -25.386723), (-51.458074 -25.388390), (-51.458864 -25.389100))"
295494819,"MULTIPOINT ((-51.456584 -25.384746), (-51.458374 -25.386356), (-51.457478 -25.385550))"
187046383,"MULTIPOINT ((-51.456743 -25.389624), (-51.458521 -25.391321), (-51.458606 -25.391402), (-51.457512 -25.390358), (-51.451186 -25.384328))"
355776664,"MULTIPOINT ((-51.454857 -25.384216), (-51.456010 -25.385272), (-51.457786 -25.386898), (-51.456900 -25.386087), (-51.458741 -25.387772), (-51.459522 -25.388487))"
140411246,"MULTIPOINT ((-51.454125 -25.384846), (-51.455312 -25.385912), (-51.457107 -25.387522), (-51.456216 -25.386723), (-51.458074 -25.388390), (-51.458864 -25.389100))"
187046383,"MULTIPOINT ((-51.456743 -25.389624), (-51.458521 -25.391321), (-51.458606 -25.391402), (-51.457512 -25.390358), (-51.451186 -25.384328))"
295500857,"POINT (-51.450451 -25.384964)"
355776664,"MULTIPOINT ((-51.454857 -25.384216), (-51.456010 -25.385272), (-51.457786 -25.386898), (-51.456900 -25.386087), (-51.458741 -25.387772), (-51.459522 -25.388487))"
140411246,"POINT (-51.452391 -25.383288)"
295500813,"POINT (-51.451892 -25.383721)"
166734550,"POINT (-49.206321 -25.384603)"
164943355,"POINT (-49.199357 -25.384181)"
169582983,"POINT (-49.192771 -25.384871)"
274266118,"POINT (-57.584360 -25.371279)"
279088598,"POINT (-57.509432 -25.367402)"
278914714,"POINT (-57.503788 -25.369535)"
279915055,"POINT (-57.503765 -25.373255)"
164859196,"MULTIPOINT ((-49.106035 -25.370975), (-49.106418 -25.369272), (-49.106233 -25.370093))"
163040884,"MULTIPOINT ((-49.101683 -25.371077), (-49.101506 -25.371898))"
163135756,"MULTIPOINT ((-49.099540 -25.370692), (-49.099367 -25.371513))"
163135754,"POINT (-49.097473 -25.370320)"
163135758,"POINT (-49.101867 -25.370226)"
163135770,"MULTIPOINT ((-49.103985 -25.370606), (-49.104176 -25.369722))"
163135760,"POINT (-49.097658 -25.369471)"
163135771,"MULTIPOINT ((-49.095791 -25.368250), (-49.097846 -25.368610))"
164859197,"POINT (-49.098033 -25.367763)"
164859197,"POINT (-49.095983 -25.367401)"
157843252,"POINT (-49.078100 -25.371587)"
157843288,"POINT (-49.077985 -25.370838)"
157843289,"POINT (-49.078213 -25.372323)"
273025488,"POINT (-57.613652 -25.362351)"
279092646,"POINT (-57.509306 -25.358887)"
131228987,"POINT (-49.102635 -25.360775)"
131229014,"MULTIPOINT ((-49.100692 -25.360427), (-49.099053 -25.360133))"
131229038,"POINT (-49.103563 -25.355014)"
362296422,"POINT (-57.610561 -25.352084)"
362297132,"POINT (-57.602058 -25.354306)"
236725051,"POINT (-57.572656 -25.346553)"
362585844,"POINT (-57.522128 -25.351383)"
369915602,"POINT (-57.521999 -25.352955)"
131056930,"POINT (-57.641039 -25.344832)"
131612350,"POINT (-57.600923 -25.341923)"
362296433,"POINT (-57.600269 -25.341701)"
130539914,"MULTIPOINT ((-57.504869 -25.339873), (-57.504869 -25.339873))"
130893711,"POINT (-57.567570 -25.321935)"
274484757,"POINT (-57.623068 -25.309681)"
117007494,"POINT (-57.297724 -25.310935)"
29996379,"POINT (-57.597364 -25.297623)"
365090628,"POINT (-57.594909 -25.300072)"
279792960,"POINT (-57.522591 -25.296460)"
338426153,"POINT (-57.599775 -25.292961)"
272819825,"POINT (-57.598960 -25.293007)"
30034720,"POINT (-57.584731 -25.290931)"
30034733,"POINT (-57.583846 -25.291316)"
315299422,"MULTIPOINT ((-57.582941 -25.291710), (-57.582029 -25.292106))"
316161152,"MULTIPOINT ((-57.550265 -25.293243), (-57.550183 -25.293323))"
316161150,"MULTIPOINT ((-57.550237 -25.293179), (-57.550161 -25.293271))"
218634323,"POINT (-57.504380 -25.286214)"
217634913,"POINT (-57.504347 -25.285854)"
133141947,"MULTIPOINT ((-57.607852 -25.275979), (-57.608602 -25.276545))"
279069490,"POINT (-57.465589 -25.274513)"
367625835,"POINT (-57.489226 -25.261497)"
367625841,"POINT (-57.489221 -25.261488)"
316323306,"POINT (-57.549708 -25.246714)"
316152922,"POINT (-57.549646 -25.246957)"
316323305,"POINT (-57.549641 -25.246641)"
300590806,"MULTIPOINT ((-57.549645 -25.246868), (-57.549598 -25.246828))"
363827684,"MULTIPOINT ((-50.607028 -25.232104), (-50.607127 -25.231470))"
363405148,"POINT (-50.600230 -25.226526)"
265228282,"POINT (-49.113180 -25.213272)"
56190884,"POINT (-49.109049 -25.210195)"
71407470,"POINT (-57.528781 -25.098482)"
313542988,"POINT (-50.204505 -25.101160)"
166473495,"POINT (-57.518070 -25.094241)"
313426501,"POINT (-50.214873 -25.070406)"
237471854,"POINT (-53.453481 -24.980287)"
127515616,"POINT (-53.498625 -24.974782)"
126838352,"MULTIPOINT ((-53.503982 -24.967692), (-53.504210 -24.968605), (-53.504448 -24.969558), (-53.503719 -24.966638), (-53.504930 -24.971490), (-53.505169 -24.972452), (-53.504684 -24.970505))"
126838352,"POINT (-53.503473 -24.965653)"
126838366,"POINT (-53.503243 -24.964725)"
126838352,"POINT (-53.503001 -24.963748)"
126838367,"POINT (-53.502764 -24.962796)"
121777819,"POINT (-53.427719 -24.942757)"
155381576,"POINT (-53.427663 -24.942696)"
121777819,"POINT (-53.433646 -24.933636)"
155381576,"POINT (-53.433645 -24.933549)"
204180723,"MULTIPOINT ((-65.435498 -24.817422), (-65.434949 -24.817652))"
196241905,"POINT (-65.421963 -24.805411)"
196034895,"POINT (-65.380925 -24.813781)"
125485020,"POINT (-65.427470 -24.804548)"
125488631,"POINT (-65.425654 -24.798573)"
156705419,"POINT (-53.297100 -24.797974)"
216980042,"POINT (-49.995595 -24.802770)"
186410875,"POINT (-49.993874 -24.803271)"
186411801,"POINT (-49.992694 -24.803615)"
188077194,"POINT (-49.991518 -24.803957)"
188508700,"POINT (-49.990819 -24.804161)"
207617384,"POINT (-49.994692 -24.803033)"
207629919,"POINT (-49.992776 -24.804049)"
207632319,"POINT (-49.994719 -24.803025)"
194721577,"POINT (-65.430451 -24.789079)"
196034333,"POINT (-65.370787 -24.789005)"
196034614,"POINT (-65.372303 -24.791303)"
194721435,"POINT (-65.395035 -24.735302)"
194721584,"POINT (-65.400495 -24.726541)"
251087844,"POINT (-53.760232 -24.716697)"
98786580,"POINT (-53.749623 -24.720643)"
251491464,"POINT (-53.727510 -24.723868)"
289310306,"POINT (-53.734881 -24.721291)"
255705583,"POINT (-47.860735 -24.505729)"
256268326,"POINT (-47.854989 -24.512011)"
256783570,"POINT (-47.855315 -24.498864)"
257708674,"POINT (-47.846484 -24.491351)"
297416914,"POINT (-47.841291 -24.491583)"
223608017,"POINT (-50.617584 -24.331613)"
223608011,"POINT (-50.621071 -24.330598)"
361984380,"POINT (-46.959217 -24.276090)"
227974390,"POINT (-49.711820 -24.254479)"
361650207,"POINT (-46.765267 -24.170332)"
361637167,"POINT (-46.693783 -24.132294)"
131697539,"POINT (-46.556472 -24.061876)"
131697531,"POINT (-46.552187 -24.058824)"
125388784,"POINT (-46.508013 -24.035307)"
349913220,"POINT (-46.494986 -24.029014)"
110307216,"POINT (-46.496531 -24.024229)"
93289049,"POINT (-46.428381 -24.011320)"
347397800,"POINT (-46.426837 -24.010619)"
347397671,"POINT (-46.410336 -24.012461)"
349913082,"POINT (-46.410077 -24.008047)"
92741098,"POINT (-46.409979 -24.006576)"
365048045,"MULTIPOINT ((-51.335975 -24.001543), (-51.334471 -24.002346))"
48490974,"POINT (-46.313464 -23.979491)"
51055837,"POINT (-46.246815 -23.981835)"
38791237,"POINT (-46.333084 -23.967593)"
220295341,"MULTIPOINT ((-46.285143 -23.963287), (-46.285133 -23.963374))"
369889867,"POINT (-46.283204 -23.964617)"
360919150,"POINT (-46.367894 -23.952351)"
360940238,"POINT (-46.367887 -23.952285)"
360919156,"POINT (-46.367341 -23.952408)"
365119196,"POINT (-46.342512 -23.950962)"
367491211,"POINT (-46.396287 -23.939065)"
367480189,"MULTIPOINT ((-46.382025 -23.941267), (-46.381759 -23.940935))"
222763774,"MULTIPOINT ((-46.381783 -23.941435), (-46.381516 -23.941098))"
367480193,"POINT (-46.381578 -23.941578)"
367480191,"POINT (-46.381307 -23.941239)"
48488892,"POINT (-46.334816 -23.943450)"
367491001,"POINT (-46.334781 -23.943620)"
167151042,"POINT (-46.411153 -23.928237)"
315801785,"POINT (-46.411127 -23.930715)"
186805278,"POINT (-46.405558 -23.930673)"
167151048,"POINT (-46.405443 -23.930010)"
195155598,"POINT (-46.405344 -23.929437)"
360888814,"POINT (-46.358996 -23.929399)"
4626755,"POINT (-46.435793 -23.892171)"
167141362,"POINT (-46.435751 -23.891844)"
168651163,"POINT (-46.435780 -23.892074)"
363297675,"POINT (-46.435071 -23.892391)"
363297678,"POINT (-46.435846 -23.892593)"
363297679,"POINT (-46.435959 -23.892596)"
363297674,"MULTIPOINT ((-46.432507 -23.887941), (-46.432340 -23.887760))"
363297682,"MULTIPOINT ((-46.432208 -23.886588), (-46.432547 -23.887932), (-46.432441 -23.887741))"
363297683,"POINT (-46.432425 -23.886710)"
199997890,"POINT (-49.804678 -23.872632)"
218016641,"POINT (-45.531311 -23.817497)"
235239496,"POINT (-48.587834 -23.799083)"
292988437,"POINT (-46.597697 -23.775282)"
196798035,"POINT (-46.528704 -23.777309)"
128650253,"POINT (-46.604883 -23.770714)"
128650255,"POINT (-46.604765 -23.770870)"
292119368,"POINT (-46.606116 -23.737685)"
319341838,"POINT (-46.606296 -23.736874)"
292120218,"POINT (-46.606738 -23.735967)"
292119810,"POINT (-46.606430 -23.735536)"
303846945,"POINT (-46.606115 -23.735089)"
319343545,"POINT (-46.599865 -23.736265)"
319342614,"POINT (-46.604985 -23.735051)"
128475942,"POINT (-46.539050 -23.740545)"
128475950,"POINT (-46.538913 -23.740368)"
308330614,"POINT (-46.590418 -23.728359)"
221915428,"POINT (-46.766331 -23.724872)"
314715315,"POINT (-46.766192 -23.724634)"
221915444,"POINT (-46.767327 -23.724090)"
126445661,"POINT (-46.584327 -23.719212)"
300712709,"POINT (-46.583889 -23.719487)"
320063822,"POINT (-46.544225 -23.722456)"
169906192,"MULTIPOINT ((-46.430641 -23.705689), (-46.430458 -23.705715))"
172716687,"POINT (-46.430934 -23.706726)"
172716700,"MULTIPOINT ((-46.434524 -23.710000), (-46.434407 -23.710146))"
294269545,"POINT (-46.434229 -23.709869)"
294269547,"POINT (-46.434326 -23.710112)"
95008197,"POINT (-70.412105 -23.698304)"
95008176,"POINT (-70.412097 -23.698293)"
301846542,"POINT (-46.552132 -23.698656)"
241709077,"POINT (-70.416581 -23.694855)"
294900419,"POINT (-46.627104 -23.685030)"
320088768,"POINT (-46.595268 -23.693321)"
320094336,"POINT (-46.598701 -23.690261)"
320094797,"POINT (-46.600768 -23.689300)"
320093541,"POINT (-46.597174 -23.689273)"
143344157,"POINT (-46.595433 -23.688868)"
257761013,"POINT (-46.593683 -23.688310)"
286735358,"POINT (-46.560361 -23.692646)"
294257482,"POINT (-46.521753 -23.690616)"
343575189,"POINT (-70.407144 -23.676877)"
251265969,"POINT (-46.690405 -23.682764)"
345119415,"POINT (-46.684945 -23.678441)"
256617772,"POINT (-46.627637 -23.677049)"
369573382,"POINT (-46.620118 -23.678894)"
286362405,"POINT (-46.598850 -23.679493)"
294261711,"POINT (-46.519627 -23.672166)"
294261903,"POINT (-46.519661 -23.672169)"
114358432,"POINT (-46.493612 -23.665692)"
224445186,"POINT (-47.216827 -23.658827)"
224602871,"POINT (-47.212152 -23.658735)"
313863281,"MULTIPOINT ((-46.726766 -23.663636), (-46.726759 -23.663633))"
313863274,"POINT (-46.726761 -23.663641)"
244883213,"MULTIPOINT ((-46.560511 -23.661084), (-46.560126 -23.660554))"
246079058,"MULTIPOINT ((-46.563425 -23.663265), (-46.563382 -23.663244))"
310232823,"MULTIPOINT ((-46.563366 -23.663332), (-46.563321 -23.663310))"
27014372,"MULTIPOINT ((-46.548797 -23.654979), (-46.548848 -23.655230))"
27015355,"MULTIPOINT ((-46.548912 -23.654925), (-46.548965 -23.655180))"
94518952,"POINT (-46.525539 -23.662905)"
115571260,"POINT (-46.525596 -23.662949)"
199349829,"POINT (-45.436629 -23.660353)"
178354654,"POINT (-45.435837 -23.663754)"
275859632,"POINT (-47.572631 -23.651799)"
224934416,"MULTIPOINT ((-47.223449 -23.651008), (-47.223353 -23.650970))"
221888681,"POINT (-46.757277 -23.652299)"
367174076,"POINT (-46.756563 -23.652797)"
245560600,"POINT (-46.749798 -23.648681)"
128179148,"POINT (-46.625790 -23.645125)"
195810759,"POINT (-46.563050 -23.653118)"
27014372,"MULTIPOINT ((-46.548797 -23.654979), (-46.548848 -23.655230))"
27015355,"MULTIPOINT ((-46.548912 -23.654925), (-46.548965 -23.655180))"
171845235,"POINT (-46.536825 -23.639159)"
144053007,"POINT (-46.519616 -23.638270)"
345337618,"POINT (-46.770001 -23.629750)"
345337615,"MULTIPOINT ((-46.765623 -23.624918), (-46.765177 -23.625250))"
93997227,"POINT (-46.546703 -23.631192)"
193576105,"MULTIPOINT ((-70.389458 -23.619250), (-70.389730 -23.620331))"
193576105,"MULTIPOINT ((-70.388524 -23.615260), (-70.388962 -23.617175), (-70.389207 -23.618247))"
228035153,"POINT (-46.787509 -23.615488)"
295655692,"POINT (-46.787457 -23.615620)"
157482907,"POINT (-46.766101 -23.624562)"
345337615,"MULTIPOINT ((-46.765623 -23.624918), (-46.765177 -23.625250))"
162229784,"POINT (-46.727509 -23.624295)"
328993864,"MULTIPOINT ((-46.726491 -23.621147), (-46.726462 -23.621256))"
329231069,"POINT (-46.479778 -23.624832)"
345650286,"MULTIPOINT ((-46.447010 -23.619287), (-46.446877 -23.619350))"
193576105,"POINT (-70.388289 -23.614183)"
192566060,"POINT (-70.388529 -23.608989)"
192566057,"POINT (-70.388537 -23.608892)"
112607332,"POINT (-70.388612 -23.607834)"
112607427,"POINT (-70.388747 -23.606412)"
259278902,"POINT (-46.777392 -23.613083)"
112612985,"POINT (-70.388921 -23.604183)"
194036519,"POINT (-70.389362 -23.598836)"
192566061,"POINT (-70.380902 -23.586577)"
320525898,"POINT (-48.050252 -23.594034)"
173179970,"POINT (-46.830699 -23.589001)"
236732319,"POINT (-46.679005 -23.587821)"
8547852,"POINT (-46.664114 -23.587666)"
197203915,"POINT (-46.846316 -23.565632)"
332464207,"POINT (-46.836962 -23.561172)"
295105350,"POINT (-47.191388 -23.550296)"
223095821,"POINT (-47.191213 -23.549571)"
181613708,"POINT (-47.191182 -23.549446)"
181670839,"POINT (-47.190792 -23.547849)"
320139701,"POINT (-46.640344 -23.549608)"
320139702,"POINT (-46.640298 -23.549695)"
285745446,"POINT (-46.481223 -23.554589)"
260360709,"POINT (-46.433428 -23.545339)"
260360746,"POINT (-46.425031 -23.547018)"
260360748,"POINT (-46.424928 -23.548091)"
153367336,"POINT (-46.384426 -23.554230)"
231975074,"POINT (-47.187332 -23.536688)"
352670201,"POINT (-47.141666 -23.535896)"
352670195,"POINT (-47.142320 -23.535297)"
173082278,"POINT (-46.831655 -23.541135)"
185327108,"POINT (-46.828295 -23.538798)"
173157294,"POINT (-46.827139 -23.539585)"
348768792,"POINT (-46.827139 -23.539585)"
173157324,"POINT (-46.826453 -23.538807)"
185327126,"POINT (-46.824239 -23.539855)"
8580883,"POINT (-46.639199 -23.535036)"
326162407,"MULTIPOINT ((-46.454439 -23.535286), (-46.454512 -23.535419))"
238514028,"POINT (-46.410646 -23.543960)"
153976081,"POINT (-46.410583 -23.543777)"
172937508,"POINT (-46.410017 -23.542554)"
266949398,"POINT (-46.410374 -23.543230)"
267568414,"POINT (-46.384429 -23.537652)"
187211165,"POINT (-46.860184 -23.527713)"
147215684,"MULTIPOINT ((-46.788267 -23.532825), (-46.788036 -23.532620))"
38306047,"POINT (-46.614051 -23.525400)"
237049246,"POINT (-46.509770 -23.527849)"
286997501,"POINT (-46.454905 -23.533433)"
313636627,"POINT (-46.454450 -23.534083)"
155578421,"POINT (-46.454261 -23.534912)"
188382990,"POINT (-46.452717 -23.534401)"
195459843,"POINT (-46.452677 -23.534409)"
172945230,"POINT (-46.410515 -23.526572)"
221337116,"POINT (-46.314794 -23.531908)"
318212125,"POINT (-46.310823 -23.532204)"
173206825,"POINT (-46.857388 -23.517837)"
173206853,"POINT (-46.857133 -23.517390)"
180728585,"POINT (-46.432763 -23.516064)"
158240602,"POINT (-46.432695 -23.516903)"
158240488,"POINT (-46.432617 -23.517878)"
158240487,"POINT (-46.432537 -23.518867)"
158276606,"POINT (-46.432460 -23.519817)"
158240479,"POINT (-46.432420 -23.520319)"
158240489,"POINT (-46.432380 -23.520810)"
158240604,"POINT (-46.432220 -23.522796)"
331140019,"MULTIPOINT ((-46.698246 -23.505231), (-46.696742 -23.505285), (-46.696040 -23.505180), (-46.695183 -23.504978))"
158240614,"POINT (-46.432940 -23.513868)"
158240603,"POINT (-46.432855 -23.514919)"
198929832,"POINT (-46.338399 -23.511835)"
4588380,"POINT (-46.821595 -23.503929)"
4591373,"POINT (-46.821294 -23.503920)"
128763865,"MULTIPOINT ((-46.821098 -23.501457), (-46.820774 -23.501415))"
129176471,"POINT (-46.700328 -23.504985)"
331140019,"MULTIPOINT ((-46.698246 -23.505231), (-46.696742 -23.505285), (-46.696040 -23.505180), (-46.695183 -23.504978))"
161225004,"POINT (-46.449452 -23.496773)"
324630816,"POINT (-45.136451 -23.497761)"
203759369,"POINT (-48.410966 -23.491212)"
238909761,"POINT (-46.837814 -23.486481)"
253236518,"POINT (-46.837835 -23.486370)"
283184678,"POINT (-46.490504 -23.486251)"
160801554,"MULTIPOINT ((-46.416941 -23.493832), (-46.416945 -23.493969))"
160801554,"MULTIPOINT ((-46.416917 -23.492856), (-46.416920 -23.492958))"
160801535,"POINT (-46.416904 -23.492264)"
284553757,"MULTIPOINT ((-46.442046 -23.479012), (-46.442337 -23.478807), (-46.442424 -23.478648))"
283543758,"MULTIPOINT ((-46.434137 -23.471113), (-46.433866 -23.471301), (-46.434041 -23.471181))"
257164855,"MULTIPOINT ((-46.877421 -23.463336), (-46.876924 -23.463520))"
364711048,"POINT (-46.349197 -23.456877)"
364711045,"POINT (-46.349017 -23.456966)"
294269765,"POINT (-46.348570 -23.459171)"
364707893,"POINT (-46.348263 -23.459046)"
364709605,"POINT (-46.346261 -23.462200)"
237174851,"POINT (-47.477534 -23.453105)"
169262524,"POINT (-46.687603 -23.450584)"
203376265,"POINT (-45.088946 -23.439483)"
225046318,"POINT (-45.092240 -23.433468)"
364707926,"POINT (-46.361132 -23.414818)"
246965734,"POINT (-47.377894 -23.392665)"
283600777,"POINT (-46.751907 -23.366876)"
32014569,"POINT (-51.183860 -23.337078)"
258139506,"POINT (-51.183903 -23.336949)"
96287561,"POINT (-51.170831 -23.334897)"
106993712,"MULTIPOINT ((-46.728357 -23.331624), (-46.728297 -23.331588))"
335159252,"POINT (-46.727524 -23.332881)"
335159251,"POINT (-46.727492 -23.332811)"
106986457,"POINT (-46.724486 -23.330532)"
129202456,"POINT (-51.200096 -23.322382)"
129202357,"POINT (-51.200227 -23.322351)"
318576051,"MULTIPOINT ((-51.200084 -23.322253), (-51.199972 -23.322280))"
370470608,"MULTIPOINT ((-51.200009 -23.322200), (-51.199905 -23.322224))"
